dataset,window,pure_gift_test_total_return,ppo_test_only_test_total_return,gift_wins_test_total_return,pure_gift_test_sharpe,ppo_test_only_test_sharpe,gift_wins_test_sharpe,pure_gift_test_sortino,ppo_test_only_test_sortino,gift_wins_test_sortino,pure_gift_test_max_drawdown,ppo_test_only_test_max_drawdown,gift_wins_test_max_drawdown,pure_gift_test_calmar,ppo_test_only_test_calmar,gift_wins_test_calmar,gift_metric_wins,gift_wins_at_least_4_of_5
portfolio_5stocks,W1,-0.29102005576877216,-6.450154886545586,True,0.11428865807050488,-0.6627430775023667,True,0.10649257294688323,-0.6611361773525255,True,13.73391253560092,16.03240377811139,True,0.18968491953119346,-0.8589441579329128,True,5,True
portfolio_5stocks,W2,14.762039393509383,12.043272103125702,True,2.0939454210337245,1.928845764342973,True,2.134362718886586,1.9514163856599103,True,7.825055785118372,7.912070275665994,True,4.527096468536283,3.7871984049213316,True,5,True
portfolio_5stocks,W3,-23.09052987385911,-17.211797307378294,False,-1.4390341722306295,-1.1160238663536035,False,-1.29121313868603,-1.000299411400168,False,31.454187252817203,25.476322854296125,False,-1.7461431998448955,-1.49372709704927,False,0,False
portfolio_5stocks,W4,-8.02072933115083,-17.510388315869765,True,-0.6432499028048188,-1.3277634926078479,True,-0.7220695998244189,-1.413974815620272,True,15.897153924183558,24.053613540523127,True,-0.9026984271416292,-1.6527313179785317,True,5,True
portfolio_5stocks,W5,21.969482585145602,28.6472508975606,False,2.8728889591093014,2.894455965041592,False,3.1569097408135076,3.1423821222119397,True,8.746312702370336,11.446298361671014,True,5.849754437456435,5.504470727599233,True,3,False
portfolio_5stocks,W6,4.401339972115381,11.719688356371678,False,0.7201874479581477,1.6102955457597214,False,0.6883103446770931,1.7143691031572246,False,11.370777462579312,9.78128471700551,False,0.9930010814043461,2.937243156506193,False,0,False
